task_idx,dataset_id,objective,edit_budget,seed,method,beta,n_proposals,n_selected,n_labeled,labeled_fraction,functional_hit_rate_labeled,joint_success_rate_labeled,first_functional_rank,mean_edit_distance,mean_prior_function_prob,mean_plm_score
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,2,editguard_diffusion_dplm,0.0,96,50,0,0.0,,,,1.38,0.42987730697149723,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,2,editguard_diffusion_dplm,0.5,96,50,0,0.0,,,,1.34,0.44519848110066157,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,2,editguard_diffusion_dplm,1.0,96,50,0,0.0,,,,1.32,0.4474272427168273,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,2,editguard_diffusion_dplm,2.0,96,50,0,0.0,,,,1.24,0.4646271115820496,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,3,editguard_diffusion_dplm,0.0,99,50,3,0.06,1.0,1.0,,1.32,0.4560546462490213,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,3,editguard_diffusion_dplm,0.5,99,50,3,0.06,1.0,1.0,,1.26,0.4683844329024048,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,3,editguard_diffusion_dplm,1.0,99,50,4,0.08,1.0,1.0,,1.2,0.486676115612302,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,3,editguard_diffusion_dplm,2.0,99,50,4,0.08,1.0,1.0,,1.16,0.5004487345860977,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,4,editguard_diffusion_dplm,0.0,125,50,0,0.0,,,,1.5,0.3585221210388798,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,4,editguard_diffusion_dplm,0.5,125,50,0,0.0,,,,1.4,0.39057732211293583,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,4,editguard_diffusion_dplm,1.0,125,50,0,0.0,,,,1.38,0.3941743823792194,
4,F7YBW8_MESOW_Aakre_2015,fragility_aware,2,4,editguard_diffusion_dplm,2.0,125,50,0,0.0,,,,1.3,0.4135497024964822,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,0,editguard_diffusion_dplm,0.0,88,50,0,0.0,,,,1.36,0.4091406576545362,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,0,editguard_diffusion_dplm,0.5,88,50,0,0.0,,,,1.34,0.41204157077367326,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,0,editguard_diffusion_dplm,1.0,88,50,0,0.0,,,,1.3,0.425040993412677,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,0,editguard_diffusion_dplm,2.0,88,50,0,0.0,,,,1.22,0.4502332724451081,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,1,editguard_diffusion_dplm,0.0,92,50,2,0.04,1.0,1.0,,1.36,0.44304624234770523,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,1,editguard_diffusion_dplm,0.5,92,50,2,0.04,1.0,1.0,,1.26,0.47932469920958964,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,1,editguard_diffusion_dplm,1.0,92,50,2,0.04,1.0,1.0,,1.2,0.49531362380746174,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,1,editguard_diffusion_dplm,2.0,92,50,2,0.04,1.0,1.0,,1.16,0.5196956426274256,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,2,editguard_diffusion_dplm,0.0,98,50,0,0.0,,,,1.5,0.4058452040168763,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,2,editguard_diffusion_dplm,0.5,98,50,0,0.0,,,,1.42,0.43610488385329127,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,2,editguard_diffusion_dplm,1.0,98,50,0,0.0,,,,1.38,0.45148981462218674,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,2,editguard_diffusion_dplm,2.0,98,50,0,0.0,,,,1.28,0.4752472034497092,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,3,editguard_diffusion_dplm,0.0,79,50,2,0.04,1.0,1.0,,1.38,0.40775919548989564,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,3,editguard_diffusion_dplm,0.5,79,50,3,0.06,1.0,1.0,,1.32,0.42376352174584675,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,3,editguard_diffusion_dplm,1.0,79,50,3,0.06,1.0,1.0,,1.26,0.439186566455674,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,3,editguard_diffusion_dplm,2.0,79,50,3,0.06,1.0,1.0,,1.2,0.45155900573488167,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,4,editguard_diffusion_dplm,0.0,89,50,0,0.0,,,,1.3,0.44817232902420384,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,4,editguard_diffusion_dplm,0.5,89,50,0,0.0,,,,1.24,0.4698054619879655,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,4,editguard_diffusion_dplm,1.0,89,50,0,0.0,,,,1.16,0.48945414312684704,
5,F7YBW8_MESOW_Aakre_2015,motif_avoidance,2,4,editguard_diffusion_dplm,2.0,89,50,0,0.0,,,,1.1,0.5067491555819466,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,0,editguard_diffusion_dplm,0.0,143,50,0,0.0,,,,1.82,0.35869526782554445,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,0,editguard_diffusion_dplm,0.5,143,50,0,0.0,,,,1.66,0.4199809806277387,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,0,editguard_diffusion_dplm,1.0,143,50,0,0.0,,,,1.62,0.4436802862262021,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,0,editguard_diffusion_dplm,2.0,143,50,1,0.02,1.0,1.0,,1.54,0.47750038703762265,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,1,editguard_diffusion_dplm,0.0,141,50,0,0.0,,,,1.7,0.36935978565768296,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,1,editguard_diffusion_dplm,0.5,141,50,0,0.0,,,,1.56,0.3988023703975246,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,1,editguard_diffusion_dplm,1.0,141,50,0,0.0,,,,1.5,0.42527243321135993,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,1,editguard_diffusion_dplm,2.0,141,50,0,0.0,,,,1.42,0.44646748903782085,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,2,editguard_diffusion_dplm,0.0,152,50,1,0.02,1.0,1.0,,1.88,0.3518729736011984,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,2,editguard_diffusion_dplm,0.5,152,50,1,0.02,1.0,1.0,,1.78,0.38425824405284054,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,2,editguard_diffusion_dplm,1.0,152,50,1,0.02,1.0,1.0,,1.74,0.3880442829221288,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,2,editguard_diffusion_dplm,2.0,152,50,1,0.02,1.0,1.0,,1.72,0.39345851433704865,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,3,editguard_diffusion_dplm,0.0,139,50,3,0.06,1.0,1.0,,1.82,0.3725040935947824,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,3,editguard_diffusion_dplm,0.5,139,50,4,0.08,1.0,1.0,,1.6,0.3995241791612345,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,3,editguard_diffusion_dplm,1.0,139,50,4,0.08,1.0,1.0,,1.56,0.40546783184339796,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,3,editguard_diffusion_dplm,2.0,139,50,4,0.08,1.0,1.0,,1.48,0.4162404513220258,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,4,editguard_diffusion_dplm,0.0,158,50,1,0.02,1.0,1.0,,2.18,0.3127479940366964,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,4,editguard_diffusion_dplm,0.5,158,50,1,0.02,1.0,1.0,,1.94,0.35417330645851713,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,4,editguard_diffusion_dplm,1.0,158,50,1,0.02,1.0,1.0,,1.86,0.3718226078226357,
6,F7YBW8_MESOW_Aakre_2015,novelty,3,4,editguard_diffusion_dplm,2.0,158,50,1,0.02,1.0,1.0,,1.8,0.38692885559101414,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,0,editguard_diffusion_dplm,0.0,147,50,0,0.0,,,,1.58,0.3949940862578148,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,0,editguard_diffusion_dplm,0.5,147,50,0,0.0,,,,1.44,0.43950623993578125,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,0,editguard_diffusion_dplm,1.0,147,50,0,0.0,,,,1.38,0.46178389228112093,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,0,editguard_diffusion_dplm,2.0,147,50,0,0.0,,,,1.34,0.4750289798719951,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,1,editguard_diffusion_dplm,0.0,156,50,0,0.0,,,,1.98,0.34664640704311134,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,1,editguard_diffusion_dplm,0.5,156,50,0,0.0,,,,1.94,0.368004859636329,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,1,editguard_diffusion_dplm,1.0,156,50,0,0.0,,,,1.86,0.38770355773479825,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,1,editguard_diffusion_dplm,2.0,156,50,0,0.0,,,,1.78,0.40159752508050156,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,2,editguard_diffusion_dplm,0.0,145,50,0,0.0,,,,1.94,0.3279675206344581,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,2,editguard_diffusion_dplm,0.5,145,50,0,0.0,,,,1.8,0.3451149512150756,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,2,editguard_diffusion_dplm,1.0,145,50,0,0.0,,,,1.78,0.3527400792280644,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,2,editguard_diffusion_dplm,2.0,145,50,0,0.0,,,,1.68,0.37278714262837936,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,3,editguard_diffusion_dplm,0.0,139,50,0,0.0,,,,1.6,0.3719236061405877,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,3,editguard_diffusion_dplm,0.5,139,50,0,0.0,,,,1.5,0.39576392353380585,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,3,editguard_diffusion_dplm,1.0,139,50,0,0.0,,,,1.42,0.4134796135383319,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,3,editguard_diffusion_dplm,2.0,139,50,0,0.0,,,,1.36,0.4285291721944634,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,4,editguard_diffusion_dplm,0.0,138,50,0,0.0,,,,1.66,0.3796543810022379,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,4,editguard_diffusion_dplm,0.5,138,50,2,0.04,1.0,1.0,,1.52,0.4043518606532103,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,4,editguard_diffusion_dplm,1.0,138,50,3,0.06,1.0,1.0,,1.38,0.4260406678014486,
7,F7YBW8_MESOW_Aakre_2015,fragility_aware,3,4,editguard_diffusion_dplm,2.0,138,50,3,0.06,1.0,1.0,,1.34,0.4347318221229775,
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,0,editguard_diffusion_dplm,0.0,115,50,0,0.0,,,,1.96,0.34558126467934125,
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,0,editguard_diffusion_dplm,0.5,115,50,0,0.0,,,,1.86,0.3670254190400992,
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,0,editguard_diffusion_dplm,1.0,115,50,0,0.0,,,,1.8,0.3746326742823433,
8,F7YBW8_MESOW_Aakre_2015,motif_avoidance,3,0,editguard_diffusion_dplm,2.0,115,50,0,0.0,,,,1.8,0.37463267428234326,
