task_idx,dataset_id,objective,edit_budget,seed,method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate
22,GCN4_YEAST_Staller_2018,fragility_aware,5,4,dms_pool_guided,50,0.44,0.6245792266868839,0.9965883244882486,3.88,1.0,0.44
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,0,dms_pool_guided,50,0.44,0.5910083396512509,0.9859742228961335,3.66,1.0,0.44
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,1,dms_pool_guided,50,0.36,0.5629340409401062,0.9958301743745261,4.0,1.0,0.36
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,2,dms_pool_guided,50,0.44,0.5602653525398028,0.9916603487490523,3.92,1.0,0.44
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,3,dms_pool_guided,50,0.38,0.5497573919636087,0.978013646702047,3.9,1.0,0.38
23,GCN4_YEAST_Staller_2018,motif_avoidance,5,4,dms_pool_guided,50,0.26,0.5192342683851403,0.986732373009856,3.9,1.0,0.26
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,0,dms_pool_guided,50,0.8,0.8221560892601616,0.9975828595738098,1.0,1.0,0.8
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,1,dms_pool_guided,50,0.86,0.8287434737208492,0.9948563251730672,1.0,1.0,0.86
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,2,dms_pool_guided,50,0.7,0.7851587577831921,0.9869087674517539,1.0,1.0,0.7
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,3,dms_pool_guided,50,0.68,0.7993846927331092,0.9990718180763429,1.0,1.0,0.68
24,GFP_AEQVI_Sarkisyan_2016,novelty,1,4,dms_pool_guided,50,0.64,0.7967602583439688,0.9816877441311831,1.0,1.0,0.64
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,0,dms_pool_guided,50,0.78,0.8457671036856556,0.9975828595738098,1.0,1.0,0.78
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,1,dms_pool_guided,50,0.8,0.8265067486560699,0.9899253587036393,1.0,1.0,0.8
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,2,dms_pool_guided,50,0.82,0.8359496461306416,0.9878756236222299,1.0,1.0,0.82
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,3,dms_pool_guided,50,0.76,0.8160169393201068,0.999961325753181,1.0,1.0,0.76
25,GFP_AEQVI_Sarkisyan_2016,fragility_aware,1,4,dms_pool_guided,50,0.82,0.8275600417681866,0.9988397725954287,1.0,1.0,0.82
26,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,1,0,dms_pool_guided,50,0.64,0.7594976215338205,0.981204316045945,1.0,1.0,0.64
