method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate,task_idx,dataset_id,objective,edit_budget,seed
random,33,0.5151515151515151,0.6585222965056173,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2
novelty,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2
objective_only,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2
dms_prior_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2
editguard_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,2
random,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3
novelty,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3
objective_only,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3
dms_prior_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3
editguard_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,3
random,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4
novelty,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4
objective_only,33,0.5151515151515151,0.6585222965056172,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4
dms_prior_rerank,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4
editguard_guided,33,0.5151515151515151,0.6585222965056171,0.9268385140257771,1.0,1.0,0.5151515151515151,14,GCN4_YEAST_Staller_2018,motif_avoidance,1,4
random,50,0.52,0.6699848369977256,0.9818043972706596,1.64,1.0,0.52,15,GCN4_YEAST_Staller_2018,novelty,2,0
novelty,50,0.46,0.6746929492039425,0.9818043972706596,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,0
objective_only,50,0.46,0.665557240333586,0.9586808188021229,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,0
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,0
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,0
random,50,0.4,0.6250265352539803,0.9818043972706596,1.66,1.0,0.4,15,GCN4_YEAST_Staller_2018,novelty,2,1
novelty,50,0.46,0.6746929492039425,0.9818043972706596,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,1
objective_only,50,0.46,0.665557240333586,0.9586808188021229,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,1
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,1
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,1
random,50,0.48,0.6658377558756634,0.9818043972706596,1.62,1.0,0.48,15,GCN4_YEAST_Staller_2018,novelty,2,2
novelty,50,0.46,0.6746929492039425,0.9818043972706596,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,2
objective_only,50,0.46,0.665557240333586,0.9586808188021229,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,2
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,2
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,2
random,50,0.48,0.659825625473844,0.9818043972706596,1.66,1.0,0.48,15,GCN4_YEAST_Staller_2018,novelty,2,3
novelty,50,0.46,0.6746929492039425,0.9818043972706596,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,3
objective_only,50,0.46,0.665557240333586,0.9586808188021229,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,3
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,3
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,3
random,50,0.36,0.6157695223654284,0.9818043972706596,1.6,1.0,0.36,15,GCN4_YEAST_Staller_2018,novelty,2,4
novelty,50,0.46,0.6746929492039425,0.9818043972706596,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,4
objective_only,50,0.46,0.665557240333586,0.9586808188021229,2.0,1.0,0.46,15,GCN4_YEAST_Staller_2018,novelty,2,4
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,4
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,15,GCN4_YEAST_Staller_2018,novelty,2,4
random,50,0.58,0.7275815011372252,0.9818043972706596,1.66,1.0,0.58,16,GCN4_YEAST_Staller_2018,fragility_aware,2,0
novelty,50,0.46,0.6859742228961333,0.9586808188021229,2.0,1.0,0.46,16,GCN4_YEAST_Staller_2018,fragility_aware,2,0
objective_only,50,0.52,0.6941925701288854,0.9586808188021229,1.64,1.0,0.52,16,GCN4_YEAST_Staller_2018,fragility_aware,2,0
dms_prior_rerank,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,0
editguard_guided,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,0
random,50,0.48,0.6735253980288097,0.9586808188021229,1.64,1.0,0.48,16,GCN4_YEAST_Staller_2018,fragility_aware,2,1
novelty,50,0.46,0.6859742228961333,0.9586808188021229,2.0,1.0,0.46,16,GCN4_YEAST_Staller_2018,fragility_aware,2,1
objective_only,50,0.52,0.6941925701288854,0.9586808188021229,1.64,1.0,0.52,16,GCN4_YEAST_Staller_2018,fragility_aware,2,1
dms_prior_rerank,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,1
editguard_guided,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,1
random,50,0.52,0.7222441243366187,0.9818043972706596,1.64,1.0,0.52,16,GCN4_YEAST_Staller_2018,fragility_aware,2,2
novelty,50,0.46,0.6859742228961333,0.9586808188021229,2.0,1.0,0.46,16,GCN4_YEAST_Staller_2018,fragility_aware,2,2
objective_only,50,0.52,0.6941925701288854,0.9586808188021229,1.64,1.0,0.52,16,GCN4_YEAST_Staller_2018,fragility_aware,2,2
dms_prior_rerank,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,2
editguard_guided,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,2
random,50,0.54,0.7201819560272935,0.9818043972706596,1.64,1.0,0.54,16,GCN4_YEAST_Staller_2018,fragility_aware,2,3
novelty,50,0.46,0.6859742228961333,0.9586808188021229,2.0,1.0,0.46,16,GCN4_YEAST_Staller_2018,fragility_aware,2,3
objective_only,50,0.52,0.6941925701288854,0.9586808188021229,1.64,1.0,0.52,16,GCN4_YEAST_Staller_2018,fragility_aware,2,3
dms_prior_rerank,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,3
editguard_guided,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,3
random,50,0.56,0.739294920394238,0.9492039423805914,1.66,1.0,0.56,16,GCN4_YEAST_Staller_2018,fragility_aware,2,4
novelty,50,0.46,0.6859742228961333,0.9586808188021229,2.0,1.0,0.46,16,GCN4_YEAST_Staller_2018,fragility_aware,2,4
objective_only,50,0.52,0.6941925701288854,0.9586808188021229,1.64,1.0,0.52,16,GCN4_YEAST_Staller_2018,fragility_aware,2,4
dms_prior_rerank,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,4
editguard_guided,50,0.6,0.7183623957543595,0.9492039423805914,1.58,1.0,0.6,16,GCN4_YEAST_Staller_2018,fragility_aware,2,4
random,50,0.48,0.6782107657316149,0.9818043972706596,1.58,1.0,0.48,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0
novelty,50,0.48,0.6820394238059135,0.9818043972706596,2.0,1.0,0.48,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0
objective_only,50,0.46,0.638453373768006,0.9586808188021229,1.56,1.0,0.46,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,0
random,50,0.46,0.6574526156178924,0.9818043972706596,1.62,1.0,0.46,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1
novelty,50,0.48,0.6820394238059135,0.9818043972706596,2.0,1.0,0.48,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1
objective_only,50,0.46,0.638453373768006,0.9586808188021229,1.56,1.0,0.46,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,1
random,50,0.42,0.6414783927217589,0.9818043972706596,1.58,1.0,0.42,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2
novelty,50,0.48,0.6820394238059135,0.9818043972706596,2.0,1.0,0.48,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2
objective_only,50,0.46,0.638453373768006,0.9586808188021229,1.56,1.0,0.46,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,2
random,50,0.52,0.6506216830932524,0.9818043972706596,1.62,1.0,0.52,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3
novelty,50,0.48,0.6820394238059135,0.9818043972706596,2.0,1.0,0.48,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3
objective_only,50,0.46,0.638453373768006,0.9586808188021229,1.56,1.0,0.46,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,3
random,50,0.44,0.6364897649734648,0.9586808188021229,1.6,1.0,0.44,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4
novelty,50,0.48,0.6820394238059135,0.9818043972706596,2.0,1.0,0.48,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4
objective_only,50,0.46,0.638453373768006,0.9586808188021229,1.56,1.0,0.46,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4
dms_prior_rerank,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4
editguard_guided,50,0.62,0.7240940106141016,0.9492039423805914,1.5,1.0,0.62,17,GCN4_YEAST_Staller_2018,motif_avoidance,2,4
random,50,0.5,0.6724488248673238,0.9719484457922669,2.36,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,0
novelty,50,0.5,0.7234344200151629,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,0
objective_only,50,0.5,0.7134268385140257,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,0
dms_prior_rerank,50,0.64,0.7593025018953753,0.9799090219863533,2.14,1.0,0.64,18,GCN4_YEAST_Staller_2018,novelty,3,0
editguard_guided,50,0.62,0.7377558756633814,0.9799090219863533,2.42,1.0,0.62,18,GCN4_YEAST_Staller_2018,novelty,3,0
random,50,0.54,0.6648066717210008,0.986732373009856,2.42,1.0,0.54,18,GCN4_YEAST_Staller_2018,novelty,3,1
novelty,50,0.5,0.7234344200151629,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,1
objective_only,50,0.5,0.7134268385140257,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,1
dms_prior_rerank,50,0.64,0.7593025018953753,0.9799090219863533,2.14,1.0,0.64,18,GCN4_YEAST_Staller_2018,novelty,3,1
editguard_guided,50,0.62,0.7377558756633814,0.9799090219863533,2.42,1.0,0.62,18,GCN4_YEAST_Staller_2018,novelty,3,1
random,50,0.64,0.7185064442759668,0.9965883244882486,2.48,1.0,0.64,18,GCN4_YEAST_Staller_2018,novelty,3,2
novelty,50,0.5,0.7234344200151629,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,2
objective_only,50,0.5,0.7134268385140257,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,2
dms_prior_rerank,50,0.64,0.7593025018953753,0.9799090219863533,2.14,1.0,0.64,18,GCN4_YEAST_Staller_2018,novelty,3,2
editguard_guided,50,0.62,0.7377558756633814,0.9799090219863533,2.42,1.0,0.62,18,GCN4_YEAST_Staller_2018,novelty,3,2
random,50,0.34,0.6145185746777861,0.9799090219863533,2.5,1.0,0.34,18,GCN4_YEAST_Staller_2018,novelty,3,3
novelty,50,0.5,0.7234344200151629,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,3
objective_only,50,0.5,0.7134268385140257,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,3
dms_prior_rerank,50,0.64,0.7593025018953753,0.9799090219863533,2.14,1.0,0.64,18,GCN4_YEAST_Staller_2018,novelty,3,3
editguard_guided,50,0.62,0.7377558756633814,0.9799090219863533,2.42,1.0,0.62,18,GCN4_YEAST_Staller_2018,novelty,3,3
random,50,0.46,0.6409401061410159,0.9859742228961335,2.5,1.0,0.46,18,GCN4_YEAST_Staller_2018,novelty,3,4
novelty,50,0.5,0.7234344200151629,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,4
objective_only,50,0.5,0.7134268385140257,0.9799090219863533,3.0,1.0,0.5,18,GCN4_YEAST_Staller_2018,novelty,3,4
dms_prior_rerank,50,0.64,0.7593025018953753,0.9799090219863533,2.14,1.0,0.64,18,GCN4_YEAST_Staller_2018,novelty,3,4
editguard_guided,50,0.62,0.7377558756633814,0.9799090219863533,2.42,1.0,0.62,18,GCN4_YEAST_Staller_2018,novelty,3,4
random,50,0.46,0.673836239575436,0.9965883244882486,2.54,1.0,0.46,19,GCN4_YEAST_Staller_2018,fragility_aware,3,0
novelty,50,0.5,0.7028885519332827,0.9799090219863533,3.0,1.0,0.5,19,GCN4_YEAST_Staller_2018,fragility_aware,3,0
objective_only,50,0.58,0.7553449583017436,0.9799090219863533,2.62,1.0,0.58,19,GCN4_YEAST_Staller_2018,fragility_aware,3,0
dms_prior_rerank,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,0
editguard_guided,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,0
random,50,0.5,0.6841849886277482,0.9965883244882486,2.4,1.0,0.5,19,GCN4_YEAST_Staller_2018,fragility_aware,3,1
novelty,50,0.5,0.7028885519332827,0.9799090219863533,3.0,1.0,0.5,19,GCN4_YEAST_Staller_2018,fragility_aware,3,1
objective_only,50,0.58,0.7553449583017436,0.9799090219863533,2.62,1.0,0.58,19,GCN4_YEAST_Staller_2018,fragility_aware,3,1
dms_prior_rerank,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,1
editguard_guided,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,1
random,50,0.5,0.6942683851402579,0.9927975739196361,2.46,1.0,0.5,19,GCN4_YEAST_Staller_2018,fragility_aware,3,2
novelty,50,0.5,0.7028885519332827,0.9799090219863533,3.0,1.0,0.5,19,GCN4_YEAST_Staller_2018,fragility_aware,3,2
objective_only,50,0.58,0.7553449583017436,0.9799090219863533,2.62,1.0,0.58,19,GCN4_YEAST_Staller_2018,fragility_aware,3,2
dms_prior_rerank,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,2
editguard_guided,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,2
random,50,0.46,0.6704852160727824,0.986732373009856,2.48,1.0,0.46,19,GCN4_YEAST_Staller_2018,fragility_aware,3,3
novelty,50,0.5,0.7028885519332827,0.9799090219863533,3.0,1.0,0.5,19,GCN4_YEAST_Staller_2018,fragility_aware,3,3
objective_only,50,0.58,0.7553449583017436,0.9799090219863533,2.62,1.0,0.58,19,GCN4_YEAST_Staller_2018,fragility_aware,3,3
dms_prior_rerank,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,3
editguard_guided,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,3
random,50,0.42,0.7017058377558756,0.978013646702047,2.34,1.0,0.42,19,GCN4_YEAST_Staller_2018,fragility_aware,3,4
novelty,50,0.5,0.7028885519332827,0.9799090219863533,3.0,1.0,0.5,19,GCN4_YEAST_Staller_2018,fragility_aware,3,4
objective_only,50,0.58,0.7553449583017436,0.9799090219863533,2.62,1.0,0.58,19,GCN4_YEAST_Staller_2018,fragility_aware,3,4
dms_prior_rerank,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,4
editguard_guided,50,0.64,0.7605003790750569,0.9799090219863533,2.18,1.0,0.64,19,GCN4_YEAST_Staller_2018,fragility_aware,3,4
random,50,0.44,0.6407278241091737,0.9965883244882486,2.54,1.0,0.44,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0
novelty,50,0.48,0.6837680060652008,0.9833206974981046,3.0,1.0,0.48,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0
objective_only,50,0.58,0.7531842304776346,0.9799090219863533,2.62,1.0,0.58,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0
dms_prior_rerank,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0
editguard_guided,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,0
random,50,0.48,0.6432448824867323,0.9833206974981046,2.58,1.0,0.48,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1
novelty,50,0.48,0.6837680060652008,0.9833206974981046,3.0,1.0,0.48,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1
objective_only,50,0.58,0.7531842304776346,0.9799090219863533,2.62,1.0,0.58,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1
dms_prior_rerank,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1
editguard_guided,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,1
random,50,0.44,0.6643517816527672,0.9799090219863533,2.42,1.0,0.44,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2
novelty,50,0.48,0.6837680060652008,0.9833206974981046,3.0,1.0,0.48,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2
objective_only,50,0.58,0.7531842304776346,0.9799090219863533,2.62,1.0,0.58,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2
dms_prior_rerank,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2
editguard_guided,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,2
random,50,0.44,0.6291887793783169,0.9818043972706596,2.48,1.0,0.44,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3
novelty,50,0.48,0.6837680060652008,0.9833206974981046,3.0,1.0,0.48,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3
objective_only,50,0.58,0.7531842304776346,0.9799090219863533,2.62,1.0,0.58,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3
dms_prior_rerank,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3
editguard_guided,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,3
random,50,0.32,0.6419484457922668,0.9730856709628506,2.26,1.0,0.32,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4
novelty,50,0.48,0.6837680060652008,0.9833206974981046,3.0,1.0,0.48,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4
objective_only,50,0.58,0.7531842304776346,0.9799090219863533,2.62,1.0,0.58,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4
dms_prior_rerank,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4
editguard_guided,50,0.64,0.7586732373009856,0.9799090219863533,2.1,1.0,0.64,20,GCN4_YEAST_Staller_2018,motif_avoidance,3,4
random,50,0.32,0.5671190295678543,0.9874905231235784,4.2,1.0,0.32,21,GCN4_YEAST_Staller_2018,novelty,5,0
novelty,50,0.28,0.571683093252464,0.9909021986353298,5.0,1.0,0.28,21,GCN4_YEAST_Staller_2018,novelty,5,0
objective_only,50,0.3,0.642494313874147,0.9909021986353298,5.0,1.0,0.3,21,GCN4_YEAST_Staller_2018,novelty,5,0
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,21,GCN4_YEAST_Staller_2018,novelty,5,0
editguard_guided,50,0.5,0.697945413191812,0.9799090219863533,3.58,1.0,0.5,21,GCN4_YEAST_Staller_2018,novelty,5,0
random,50,0.36,0.545822592873389,0.9628506444275967,4.36,1.0,0.36,21,GCN4_YEAST_Staller_2018,novelty,5,1
novelty,50,0.28,0.571683093252464,0.9909021986353298,5.0,1.0,0.28,21,GCN4_YEAST_Staller_2018,novelty,5,1
objective_only,50,0.3,0.642494313874147,0.9909021986353298,5.0,1.0,0.3,21,GCN4_YEAST_Staller_2018,novelty,5,1
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,21,GCN4_YEAST_Staller_2018,novelty,5,1
editguard_guided,50,0.5,0.697945413191812,0.9799090219863533,3.58,1.0,0.5,21,GCN4_YEAST_Staller_2018,novelty,5,1
random,50,0.34,0.544746019711903,0.9802880970432145,4.08,1.0,0.34,21,GCN4_YEAST_Staller_2018,novelty,5,2
novelty,50,0.28,0.571683093252464,0.9909021986353298,5.0,1.0,0.28,21,GCN4_YEAST_Staller_2018,novelty,5,2
objective_only,50,0.3,0.642494313874147,0.9909021986353298,5.0,1.0,0.3,21,GCN4_YEAST_Staller_2018,novelty,5,2
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,21,GCN4_YEAST_Staller_2018,novelty,5,2
editguard_guided,50,0.5,0.697945413191812,0.9799090219863533,3.58,1.0,0.5,21,GCN4_YEAST_Staller_2018,novelty,5,2
random,50,0.36,0.5355951478392721,0.9946929492039424,4.22,1.0,0.36,21,GCN4_YEAST_Staller_2018,novelty,5,3
novelty,50,0.28,0.571683093252464,0.9909021986353298,5.0,1.0,0.28,21,GCN4_YEAST_Staller_2018,novelty,5,3
objective_only,50,0.3,0.642494313874147,0.9909021986353298,5.0,1.0,0.3,21,GCN4_YEAST_Staller_2018,novelty,5,3
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,21,GCN4_YEAST_Staller_2018,novelty,5,3
editguard_guided,50,0.5,0.697945413191812,0.9799090219863533,3.58,1.0,0.5,21,GCN4_YEAST_Staller_2018,novelty,5,3
random,50,0.36,0.5203260045489007,0.9617134192570129,4.22,1.0,0.36,21,GCN4_YEAST_Staller_2018,novelty,5,4
novelty,50,0.28,0.571683093252464,0.9909021986353298,5.0,1.0,0.28,21,GCN4_YEAST_Staller_2018,novelty,5,4
objective_only,50,0.3,0.642494313874147,0.9909021986353298,5.0,1.0,0.3,21,GCN4_YEAST_Staller_2018,novelty,5,4
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,21,GCN4_YEAST_Staller_2018,novelty,5,4
editguard_guided,50,0.5,0.697945413191812,0.9799090219863533,3.58,1.0,0.5,21,GCN4_YEAST_Staller_2018,novelty,5,4
random,50,0.34,0.5293555724033359,0.9909021986353298,4.28,1.0,0.34,22,GCN4_YEAST_Staller_2018,fragility_aware,5,0
novelty,50,0.28,0.5857164518574678,0.9909021986353298,5.0,1.0,0.28,22,GCN4_YEAST_Staller_2018,fragility_aware,5,0
objective_only,50,0.6,0.7350796057619408,0.9992418498862775,4.16,1.0,0.6,22,GCN4_YEAST_Staller_2018,fragility_aware,5,0
dms_prior_rerank,50,0.68,0.7787035633055346,0.9799090219863533,2.48,1.0,0.68,22,GCN4_YEAST_Staller_2018,fragility_aware,5,0
