task_idx,dataset_id,objective,edit_budget,seed,method,vep_column,vep_coverage,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0,tranception_l_rerank,Tranception_L,1.0,50,0.8,0.8346231194647483,0.9841048845573732,1.14,1.0,0.8
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.72,0.8212244266542911,0.9924778589936961,2.32,1.0,0.72
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1,tranception_l_rerank,Tranception_L,1.0,50,0.82,0.8386870093204933,0.9899253587036393,1.16,1.0,0.82
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8264868314189581,0.9916656998104962,2.3,1.0,0.76
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2,tranception_l_rerank,Tranception_L,1.0,50,0.82,0.8530212321615036,0.9990718180763429,1.12,1.0,0.82
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8237958773252891,0.9968093746374289,2.26,1.0,0.76
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3,tranception_l_rerank,Tranception_L,1.0,50,0.74,0.816628765904784,0.9812623274161736,1.22,1.0,0.74
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.84265227984685,0.9935800750280388,2.3,1.0,0.78
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4,tranception_l_rerank,Tranception_L,1.0,50,0.82,0.8345020690722048,0.9990718180763429,1.18,1.0,0.82
30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.8,0.8546741694705495,0.9975441853269907,2.04,1.0,0.8
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8721216691804927,0.9899253587036393,1.1,1.0,0.94
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8504961905866883,0.9927099044746104,2.22,1.0,0.86
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1,tranception_l_rerank,Tranception_L,1.0,50,0.92,0.8605793402173493,0.9899253587036393,1.08,1.0,0.92
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8708713307808331,0.9975441853269907,2.22,1.0,0.86
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2,tranception_l_rerank,Tranception_L,1.0,50,0.9,0.8632076420311715,0.9990718180763429,1.08,1.0,0.9
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8313609467455622,0.9935800750280388,2.14,1.0,0.76
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3,tranception_l_rerank,Tranception_L,1.0,50,0.92,0.869912596202189,0.9926905673512009,1.1,1.0,0.92
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8370913098967396,0.9975441853269907,2.18,1.0,0.76
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4,tranception_l_rerank,Tranception_L,1.0,50,0.88,0.8627594075105388,0.9990718180763429,1.1,1.0,0.88
31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.86,0.8584704335383069,0.9975441853269907,2.24,1.0,0.86
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0,tranception_l_rerank,Tranception_L,1.0,50,0.8,0.8394442510732105,0.9990718180763429,1.14,1.0,0.8
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.74,0.828462698688943,0.9935800750280388,2.18,1.0,0.74
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1,tranception_l_rerank,Tranception_L,1.0,50,0.8,0.8383741346637276,0.9990718180763429,1.18,1.0,0.8
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.8,0.8399234249912982,0.9975441853269907,2.32,1.0,0.8
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2,tranception_l_rerank,Tranception_L,1.0,50,0.8,0.8446598599992267,0.9990718180763429,1.08,1.0,0.8
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.8,0.8519310051436747,0.9975441853269907,2.24,1.0,0.8
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3,tranception_l_rerank,Tranception_L,1.0,50,0.8,0.8362141779788839,0.9990718180763429,1.16,1.0,0.8
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.82,0.8532234984723672,0.9881463433499632,2.34,1.0,0.82
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8522326642688633,0.9990718180763429,1.16,1.0,0.86
32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.8448010210001159,0.9975441853269907,2.2,1.0,0.78
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0,tranception_l_rerank,Tranception_L,1.0,50,0.84,0.8476128321150946,0.9988977839656573,1.26,1.0,0.84
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8277155122403993,0.9984723672506478,2.42,1.0,0.76
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1,tranception_l_rerank,Tranception_L,1.0,50,0.78,0.8231163708086784,0.9777042967088216,1.26,1.0,0.78
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8265255056657772,0.9968093746374289,2.46,1.0,0.76
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2,tranception_l_rerank,Tranception_L,1.0,50,0.76,0.8340607959159995,0.9935414007812198,1.3,1.0,0.76
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.72,0.8234845496383959,0.9975441853269907,2.4,1.0,0.72
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3,tranception_l_rerank,Tranception_L,1.0,50,0.84,0.8458931817302858,0.9926905673512009,1.22,1.0,0.84
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8272962834048806,0.9927099044746104,2.48,1.0,0.76
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4,tranception_l_rerank,Tranception_L,1.0,50,0.76,0.8338794136984184,0.9990718180763429,1.28,1.0,0.76
33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.8259426847662144,0.9984723672506478,2.52,1.0,0.78
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0,tranception_l_rerank,Tranception_L,1.0,50,0.92,0.8830718954248367,0.9966160034033337,1.14,1.0,0.92
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.74,0.8234795219863094,0.9975441853269907,2.38,1.0,0.74
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8429848783694937,0.9899253587036393,1.1,1.0,0.86
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.66,0.8171825811192326,0.9975441853269907,2.52,1.0,0.66
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2,tranception_l_rerank,Tranception_L,1.0,50,0.94,0.8790424256487606,0.9966160034033337,1.1,1.0,0.94
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8211517190702711,0.9935800750280388,2.38,1.0,0.76
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3,tranception_l_rerank,Tranception_L,1.0,50,0.86,0.8585934176431913,0.9841048845573732,1.12,1.0,0.86
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.74,0.8130274200409947,0.9975441853269907,2.52,1.0,0.74
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4,tranception_l_rerank,Tranception_L,1.0,50,0.9,0.8667795954673783,0.9793286150752214,1.2,1.0,0.9
34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.78,0.8298704412731562,0.9975441853269907,2.54,1.0,0.78
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,0,tranception_l_rerank,Tranception_L,1.0,50,0.92,0.8573774993232006,0.9926905673512009,1.1,1.0,0.92
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,0,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.76,0.8298630931662605,0.9868894303283443,2.48,1.0,0.76
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,1,tranception_l_rerank,Tranception_L,1.0,50,0.78,0.8389008779054027,0.9988977839656573,1.3,1.0,0.78
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,1,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.74,0.8401210503925435,0.998182310399505,2.52,1.0,0.74
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,2,tranception_l_rerank,Tranception_L,1.0,50,0.82,0.8442255482074488,0.9988977839656573,1.28,1.0,0.82
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,2,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.7,0.8174034110685696,0.9984723672506478,2.48,1.0,0.7
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,3,tranception_l_rerank,Tranception_L,1.0,50,0.8,0.8358382642998028,0.9812623274161736,1.18,1.0,0.8
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,3,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.74,0.8228181923657037,0.9968093746374289,2.48,1.0,0.74
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,4,tranception_l_rerank,Tranception_L,1.0,50,0.78,0.8307727114514445,0.9764473836872027,1.28,1.0,0.78
35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,4,eve_ensemble_rerank,EVE_ensemble,1.0,50,0.74,0.8036357659434583,0.9940635031132768,2.54,1.0,0.74
